timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,temperature,cadence,fractional_cadence
2021-07-11 18:04:27-07:00,10.877326503396034,79.08293187618256,1.4176900000000001,-20.0,-20.0,25.056,25.056,147,29,86,
2021-07-11 18:04:28-07:00,10.877335891127586,79.08286213874817,1.42529,-20.0,-20.0,26.064,26.064,147,29,98,
2021-07-11 18:04:29-07:00,10.877315104007721,79.08278703689575,1.43371,-20.0,-20.0,25.740000000000002,25.740000000000002,147,29,83,
2021-07-11 18:04:30-07:00,10.87729498744011,79.08271193504333,1.44202,-20.0,-20.0,25.596,25.596,147,29,83,
2021-07-11 18:04:31-07:00,10.87729699909687,79.08264219760895,1.4498,-20.0,-20.0,25.308,25.308,147,29,83,
2021-07-11 18:04:32-07:00,10.877309739589691,79.08258318901062,1.45642,-20.0,-20.0,25.488,25.488,147,29,,
2021-07-11 18:04:33-07:00,10.87731845676899,79.08251345157623,1.46407,-20.0,-20.0,26.208000000000002,26.208000000000002,148,29,,
2021-07-11 18:04:34-07:00,10.877333208918571,79.08244371414185,1.47183,-20.0,-20.0,26.064,26.064,148,29,,
2021-07-11 18:04:35-07:00,10.87735265493393,79.08236861228943,1.47998,-20.0,-20.0,25.308,25.308,148,29,,
2021-07-11 18:04:36-07:00,10.877360701560974,79.0823096036911,1.48756,-20.0,-20.0,24.66,24.66,148,29,,
2021-07-11 18:04:37-07:00,10.877361372113228,79.08222913742065,1.4953699999999999,-20.0,-20.0,25.236,25.236,148,29,,
2021-07-11 18:04:38-07:00,10.87736539542675,79.0821647644043,1.5030299999999999,-20.0,-20.0,25.092,25.092,148,29,,
2021-07-11 18:04:39-07:00,10.877374783158302,79.08209502696991,1.50999,-20.0,-20.0,23.508000000000003,23.508000000000003,148,29,,
2021-07-11 18:04:40-07:00,10.877380818128586,79.08204138278961,1.5162200000000001,-20.0,-20.0,24.948,24.948,147,29,,
2021-07-11 18:04:41-07:00,10.877392888069153,79.08198237419128,1.52342,-20.0,-20.0,27.036,27.036,146,29,,
2021-07-11 18:04:42-07:00,10.877405628561974,79.0819126367569,1.5306300000000002,-20.0,-20.0,26.856,26.856,146,29,,
2021-07-11 18:04:43-07:00,10.877413004636765,79.08184826374054,1.53805,-20.0,-20.0,26.964000000000002,26.964000000000002,145,29,,
2021-07-11 18:04:44-07:00,10.877420380711555,79.08178389072418,1.54553,-20.0,-20.0,25.668,25.668,145,29,,
2021-07-11 18:04:45-07:00,10.877425745129585,79.0817141532898,1.55232,-20.0,-20.0,24.372,24.372,145,29,,
2021-07-11 18:04:46-07:00,10.877426415681839,79.08164978027344,1.5591199999999998,-20.0,-20.0,24.66,24.66,145,29,,
2021-07-11 18:04:47-07:00,10.877423733472824,79.08158540725708,1.56657,-20.0,-20.0,25.704,25.704,144,29,,
2021-07-11 18:04:48-07:00,10.87741769850254,79.08152103424072,1.57397,-20.0,-20.0,25.632,25.632,144,29,,
2021-07-11 18:04:49-07:00,10.877413004636765,79.0814620256424,1.58084,-20.0,-20.0,24.876,24.876,144,29,,
2021-07-11 18:04:50-07:00,10.87741032242775,79.08139228820801,1.58806,-20.0,-20.0,25.02,25.02,144,29,,
2021-07-11 18:04:51-07:00,10.877400934696198,79.08132255077362,1.59541,-20.0,-20.0,25.128000000000004,25.128000000000004,143,29,,
2021-07-11 18:04:52-07:00,10.877390205860138,79.08125281333923,1.60258,-20.0,-20.0,25.56,25.56,143,29,,
